Mainboard Time [s],RTK GPS Lat [deg],RTK GPS Lon [deg],Stiffness [N/m],R_Squared,Leg Ind
419.049,45.3453817,-121.7089956,1740.9481753864334,0.9833279455658721,2
424.002,45.345381599999996,-121.7089946,2451.5711805175847,0.9563660670505557,0
428.33002,45.3453823,-121.7089955,1670.8026622122732,0.9444586020143702,3
433.01303,45.345382,-121.7089946,791.6335081960013,0.7085021397738019,1
438.36902,45.345381599999996,-121.70899569999999,1089.6150333631888,0.8953365569960884,2
444.411,45.345382199999996,-121.7089944,1261.9734307912088,0.9565524558974098,0
450.22803,45.3453829,-121.70899539999999,1800.09999086556,0.9503821840248918,3
456.08203,45.3453832,-121.7089943,2903.719150161342,0.9572018587810831,1
462.03104,45.345382699999995,-121.70899539999999,1493.715029492002,0.9720304998910285,2
468.092,45.3453832,-121.70899469999999,1822.484910408554,0.9541881407823017,0
473.71603,45.3453837,-121.7089958,2796.7934359640026,0.9560985999129813,3
500.56104,45.3453841,-121.7089944,2729.6753328070836,0.9620670048116193,1
506.64502,45.3453836,-121.7089955,1317.6219690431728,0.9346556483221607,2
512.45605,45.3453843,-121.70899449999999,2034.5677867321758,0.9063548646358928,0
518.13605,45.3453848,-121.7089956,2473.690843109403,0.9475123527851419,3
523.76904,45.3453851,-121.7089948,1669.2553298848893,0.891938216736734,1
529.487,45.345384599999996,-121.70899589999999,1559.5896752457109,0.9430678397127901,2
535.66205,45.3453851,-121.70899449999999,1092.0410726394737,0.7950488785725012,0
541.25305,45.3453857,-121.7089956,2708.6296818841925,0.98590217382354,3
546.859,45.345386,-121.70899469999999,2916.0018200937557,0.9558081929260854,1
552.76605,45.3453855,-121.708996,1372.715526717825,0.8893153060043989,2
558.822,45.345386,-121.7089946,2023.3450803529797,0.9791976474172345,0
564.525,45.3453867,-121.7089956,2147.6209956341863,0.9747691867235241,3
570.439,45.3453865,-121.70899419999999,1741.083190425588,0.9583831010182662,1
576.55505,45.3453861,-121.70899539999999,1088.4421902281701,0.9637068573254006,2
582.50604,45.3453866,-121.70899449999999,1866.583066322948,0.9745497581850675,0
588.062,45.3453873,-121.70899539999999,1593.9992122921403,0.9344155005700004,3
593.93805,45.345387599999995,-121.7089944,1258.5147505979187,0.944546547056859,1
599.88605,45.345387099999996,-121.7089955,1757.8475550949572,0.9468438185495577,2
605.888,45.3453875,-121.7089944,2331.209053940986,0.955937712826238,0
611.487,45.345388199999995,-121.70899539999999,1815.6749206242664,0.9817067778935713,3
617.588,45.3453884,-121.7089941,1629.4854409222578,0.9864577567547052,1
623.565,45.3453879,-121.7089953,1680.1241897238845,0.9419902323984992,2
629.549,45.345388299999996,-121.7089941,2554.2082114503605,0.9749901277028897,0
635.067,45.345388899999996,-121.7089951,2869.9213489440986,0.9241006753577583,3
640.809,45.3453892,-121.7089943,2073.537312289463,0.941982379662645,1
646.81104,45.345388799999995,-121.7089955,1445.9804343038704,0.9367045446593212,2
652.99005,45.3453891,-121.7089943,1543.46543886771,0.9590008032522889,0
658.50305,45.3453898,-121.7089953,3032.747138855246,0.9534412049235785,3
664.164,45.345390099999996,-121.7089944,1801.6325657970483,0.8878077650900762,1
670.216,45.3453897,-121.7089956,2852.5277222361997,0.9513209483344677,2
676.544,45.345389999999995,-121.7089944,1341.2865541553563,0.8899164392621571,0
682.062,45.345390699999996,-121.7089953,2260.6720585298403,0.929480155163801,3
687.708,45.3453908,-121.7089943,1845.396677383577,0.9746840232622405,1
693.658,45.3453905,-121.70899569999999,2643.563563898679,0.9734156159060796,2
699.99506,45.3453908,-121.7089944,2620.38171982921,0.9863784783480104,0
705.51404,45.3453916,-121.70899539999999,2707.4847776287106,0.9035710511341751,3
711.27606,45.3453917,-121.7089943,1726.851514932399,0.9827791082469541,1
717.21606,45.3453914,-121.7089956,2101.5526199103206,0.9468625449892343,2
723.42706,45.3453916,-121.7089943,2618.264560585379,0.9517482442711898,0
728.976,45.3453924,-121.7089951,3039.1103477684987,0.9070697983145344,3
734.87506,45.345392499999996,-121.70899399999999,1930.503353703496,0.9331444913896791,1
740.997,45.3453923,-121.70899539999999,2277.80317727215,0.9737977410059385,2
747.08606,45.345392499999996,-121.7089941,3164.5066077271167,0.9644007845804754,0
752.73706,45.3453933,-121.7089948,3073.5676016084203,0.9834049511022991,3
758.593,45.3453933,-121.7089939,928.8025064818668,0.9093289802850889,1
764.48505,45.345393099999995,-121.7089953,2142.11742718811,0.9671484190040963,2
770.671,45.3453933,-121.7089939,2672.5195647001074,0.956175625644986,0
776.46204,45.3453942,-121.7089946,1875.5418280353324,0.90383075382689,3
782.372,45.3453941,-121.7089934,1635.8139921993586,0.9868373228533489,1
788.361,45.345394,-121.7089948,2323.3227554456766,0.9752098433296983,2
794.63904,45.3453941,-121.70899349999999,3223.835444029507,0.9560155726629527,0
800.40607,45.345394899999995,-121.7089941,2529.2548223051117,0.9170864006008541,3
806.29504,45.3453948,-121.7089929,1641.136604611272,0.9710756281592489,1
812.301,45.3453947,-121.70899419999999,2349.0212182612845,0.9625346222143879,2
818.24805,45.3453952,-121.70899299999999,2526.925512889143,0.9593729045886,0
824.05707,45.345396,-121.7089936,2158.244816104127,0.9408997431158512,3
829.96606,45.345396,-121.70899229999999,1694.637991406342,0.9349550754863465,1
836.002,45.3453958,-121.70899349999999,2357.727987355511,0.9714668093156239,2
842.304,45.345396099999995,-121.70899209999999,2732.905311082855,0.9639018023324392,0
848.093,45.3453969,-121.70899279999999,2516.145228447978,0.976313216012077,3
854.02606,45.3453969,-121.70899139999999,1142.2270900149101,0.9799584928526857,1
860.059,45.345396699999995,-121.7089927,1738.900317749753,0.9508504645966411,2
866.24207,45.3453969,-121.7089915,2884.9281829691336,0.9783085126896698,0
872.33105,45.3453977,-121.70899209999999,1947.2276495612537,0.8725099574550228,3
878.25104,45.3453976,-121.7089908,1679.0662448485095,0.9606351797237398,1
884.33203,45.3453975,-121.708992,1753.635785368596,0.9655645937192214,2
890.63403,45.3453978,-121.70899059999999,2526.8411217986245,0.9839465633423469,0
896.301,45.345398599999996,-121.70899139999999,1520.5848305628183,0.929294747855607,3
902.13904,45.3453988,-121.70899019999999,2038.6044127397581,0.9854127347202263,1
908.19403,45.345398599999996,-121.7089915,2529.318360365516,0.9389092519988301,2
914.666,45.3453988,-121.70899019999999,2769.2742276431727,0.9690028875463061,0
920.41003,45.345399699999994,-121.708991,1961.8286785800183,0.9324130311555401,3
926.25604,45.345399699999994,-121.7089895,2138.350092364077,0.9687636106801255,1
932.45404,45.3453994,-121.7089907,2137.291192888382,0.9206162385993496,2
938.83105,45.345399699999994,-121.7089893,2032.6909663372367,0.9581550675413228,0
944.788,45.3454005,-121.70899019999999,2981.943432013937,0.9522376183822642,3
950.52203,45.345400399999995,-121.7089889,1111.8954368237505,0.9244572637263967,1
956.702,45.3454002,-121.7089901,1061.4090631908462,0.8942489187982288,2
963.1531,45.3454005,-121.7089888,2293.4604960484307,0.9734319497682292,0
968.87604,45.3454012,-121.7089896,1788.82865999072,0.9088968946051248,3
974.58704,45.3454013,-121.70898869999999,1378.9351557660402,0.9250436818415635,1
980.692,45.3454011,-121.70899,2402.8706255154693,0.9850053535188765,2
987.13904,45.3454015,-121.7089886,2424.869667379563,0.9508700542520763,0
992.8171,45.345402299999996,-121.7089894,537.1732120590951,0.6662570013878045,3
998.598,45.345402299999996,-121.7089884,1372.3331959922732,0.9630931138900002,1
1004.74805,45.3454021,-121.7089896,1825.4701879969655,0.9380406110725759,2
1011.31006,45.3454026,-121.7089881,3080.01323775876,0.9847323577466786,0
1017.17303,45.3454033,-121.7089888,472.24094590498635,0.48631935899529866,3
1022.84607,45.345403499999996,-121.70898799999999,1458.0285915893185,0.965487083353305,1
1029.019,45.3454033,-121.7089893,1732.2186236750429,0.946006139236275,2
1035.405,45.3454037,-121.7089879,2214.3089218507234,0.9541971305949459,0
1041.051,45.3454045,-121.7089886,2492.2403656756906,0.950569716598783,3
1046.776,45.345404599999995,-121.7089874,2159.2489224742408,0.9758544844226353,1
1052.9391,45.3454043,-121.7089888,1230.441643973063,0.8877809705143581,2
1059.302,45.345404599999995,-121.7089874,2829.842788305036,0.9690818020862434,0
1065.016,45.345405299999996,-121.7089881,2852.7243971015137,0.9264498583681314,3
1070.874,45.3454055,-121.708987,1391.0419282699918,0.9657024954219379,1
1077.0541,45.345405199999995,-121.7089883,2236.878303030367,0.9809664237546785,2
1083.43,45.3454056,-121.70898709999999,2246.5227610692664,0.9528673058457656,0
1089.146,45.3454063,-121.7089879,2678.953910025677,0.965606710627621,3
1094.999,45.345406399999995,-121.70898679999999,1694.043346147873,0.9014834210597091,1
1101.234,45.3454061,-121.70898799999999,2168.297261940056,0.9452633966762596,2
1107.531,45.3454066,-121.70898659999999,2828.1247128078467,0.9837897864585508,0
