Mainboard Time [s],RTK GPS Lat [deg],RTK GPS Lon [deg],Stiffness [N/m],R_Squared,Leg Ind
212.05801,45.3452949,-121.709565,1211.8896137463034,0.9003408612843005,2
216.71301,45.345295199999995,-121.7095662,1671.226497953729,0.9616453146642384,0
221.175,45.3452943,-121.7095653,1761.4154255414223,0.9567957254122964,3
225.86101,45.345294599999995,-121.7095662,2217.1853673465084,0.973344539115217,1
230.72101,45.345295,-121.709565,1142.6088992687726,0.9695654635722044,2
235.445,45.3452951,-121.7095662,1384.9472003558199,0.9608254484317953,0
239.91402,45.3452943,-121.70956559999999,2374.6954724804805,0.9532000165304382,3
244.529,45.345294599999995,-121.70956629999999,1876.5460263620855,0.9711684049788262,1
249.98001,45.3452948,-121.7095652,564.2646190675541,0.9538535299821207,2
255.96301,45.3452943,-121.7095665,1203.364929490848,0.9426718889141289,0
262.044,45.3452936,-121.7095655,1782.5346514885057,0.9550918143859715,3
268.08002,45.3452932,-121.7095667,1374.0943637320113,0.9674068319855309,1
274.34702,45.3452935,-121.7095655,966.7054917078037,0.9848903885604317,2
280.48602,45.345292799999996,-121.7095669,1700.3089757641471,0.9681393920634646,0
286.445,45.345292099999995,-121.70956609999999,1467.82322501239,0.956570692337884,3
292.38202,45.3452919,-121.7095671,361.7305429050412,0.5784023316007312,1
298.368,45.3452923,-121.7095659,1083.9263937030305,0.9733701594648588,2
304.316,45.3452917,-121.70956699999999,1391.0276847413595,0.9604874226506555,0
310.92502,45.3452911,-121.70956609999999,1531.7825978360486,0.9417676010397299,3
316.97202,45.3452908,-121.7095676,1534.2893603607508,0.9166157739137945,1
322.99902,45.3452911,-121.70956629999999,1451.1484617297829,0.9633916309209988,2
328.613,45.3452905,-121.70956729999999,1916.626160631388,0.9605755838127875,0
334.55603,45.3452899,-121.7095665,1060.6383141167616,0.9636133336638526,3
340.786,45.345289799999996,-121.7095679,1586.5832524312175,0.9162443346396681,1
491.74802,45.3452881,-121.70956799999999,1844.619542007914,0.9723494761904021,2
497.368,45.3452883,-121.7095669,2332.5954853147414,0.9595847520300664,0
502.93103,45.345289099999995,-121.70956779999999,1101.0527193080413,0.8809828907463566,3
508.84302,45.3452883,-121.7095667,2452.9583737034077,0.9248765302055999,1
514.69604,45.345288,-121.7095679,2481.794291410608,0.9812079743261162,2
520.018,45.3452877,-121.7095671,1138.2273095795267,0.5139376345270219,0
525.64105,45.3452883,-121.70956779999999,1337.586852474856,0.9558582120522042,3
531.61005,45.3452876,-121.7095669,2099.9176876276856,0.9418163689841655,1
537.19904,45.3452872,-121.70956819999999,2861.4130822409875,0.9542771578567018,2
542.51904,45.3452869,-121.7095677,1322.4070160182957,0.4406447333517661,0
547.96,45.3452875,-121.7095684,374.8908568715616,0.7147171054641674,3
554.23303,45.3452866,-121.7095674,1890.560675667096,0.8742932792979636,1
559.763,45.3452863,-121.70956869999999,1945.4275681186618,0.9460451552854348,2
565.291,45.3452859,-121.70956799999999,2085.7495317829503,0.9356555923613425,0
570.99304,45.345286699999996,-121.7095689,1120.8076676591486,0.9292598900692519,3
577.04803,45.3452858,-121.7095677,2456.498694817088,0.954706434439985,1
582.578,45.3452853,-121.7095691,2652.381185212648,0.9767899023457363,2
587.81805,45.345285,-121.7095686,1970.9192361075563,0.9045791163724732,0
593.94,45.3452858,-121.7095693,1000.0569488455803,0.9413977721579356,3
599.984,45.345284899999996,-121.7095681,2153.716166411451,0.948696243904533,1
605.47504,45.3452844,-121.70956939999999,1118.344908520848,0.9049244627662634,2
610.54504,45.3452841,-121.7095688,2195.5458096021903,0.9459367940428547,0
616.32404,45.345284799999995,-121.7095695,1436.536782795829,0.9549390345951094,3
622.48206,45.345284,-121.7095684,2098.2702075673224,0.9308828494048771,1
628.09906,45.3452835,-121.7095696,2414.9677121545556,0.9743681677873638,2
633.156,45.3452832,-121.70956939999999,2643.707208177359,0.9062718483071747,0
638.77,45.3452839,-121.70956989999999,1188.5723818768301,0.9791674252139507,3
645.09204,45.345282999999995,-121.7095689,2866.5511313979923,0.9099985153801491,1
650.61505,45.3452826,-121.7095701,1990.1083050002055,0.926026690838955,2
656.041,45.3452823,-121.70956939999999,2526.468266393719,0.8112852665500994,0
661.58105,45.3452829,-121.70957,1616.3533658313295,0.9797470263454783,3
667.36804,45.3452822,-121.70956919999999,1972.876454103697,0.8690410222783514,1
672.87305,45.3452817,-121.7095705,2409.725571201535,0.9630222800074634,2
678.101,45.3452814,-121.7095698,1886.079416783921,0.9260910067974367,0
684.307,45.3452822,-121.70957059999999,1103.0254109158523,0.8329515870157694,3
690.343,45.345281299999996,-121.70956919999999,1218.688603793559,0.918118927593928,1
696.01,45.3452808,-121.7095703,451.4683040617029,0.6198903321441991,2
701.656,45.3452803,-121.7095695,2508.709113027842,0.977653550665918,0
707.23206,45.3452811,-121.7095703,1635.34721128336,0.9526352737112933,3
712.853,45.3452803,-121.7095696,1907.1740764122815,0.9280075101693114,1
718.46704,45.3452799,-121.70957089999999,2079.308444132822,0.9784642257265864,2
724.03406,45.345279399999995,-121.70956989999999,1027.8923600118221,0.7654912299259643,0
729.346,45.3452803,-121.7095707,1105.9012960408318,0.9243155735642892,3
734.796,45.3452797,-121.7095701,2815.7699942501545,0.8843682897172185,1
740.52905,45.345279399999995,-121.70957159999999,1203.434765624925,0.9606364151197947,2
746.523,45.3452789,-121.7095703,1068.2816860704413,0.9262232762010952,0
752.14,45.3452797,-121.709571,2045.0271594096955,0.971111662055357,3
758.53705,45.3452793,-121.709571,681.9948183196677,0.9356873039323905,1
764.20404,45.3452789,-121.7095722,1313.9743444378514,0.9407673661944126,2
770.43604,45.3452783,-121.70957109999999,345.4959920947833,0.33236846008230203,0
788.03503,45.345278,-121.7095707,2062.3109266335746,0.9502866900725617,3
792.73303,45.3452777,-121.70957059999999,2077.73149349154,0.9452060040732994,1
798.405,45.3452773,-121.7095719,2200.4654516925434,0.9465954746558511,2
803.99805,45.3452767,-121.7095707,923.4728859550108,0.9752399211771118,0
810.601,45.345277499999995,-121.70957159999999,563.7200681640063,0.7204293676055857,3
816.42206,45.3452766,-121.70957039999999,2343.2779571211686,0.9127569206678128,1
822.05505,45.3452762,-121.70957159999999,2111.7190036015677,0.9593827529968242,2
827.29407,45.345275799999996,-121.709571,2102.32650703648,0.9609597451037386,0
833.145,45.3452765,-121.7095719,1186.1931009971818,0.9677358000286138,3
839.07404,45.345275799999996,-121.7095705,2082.923315721649,0.9464865489214197,1
844.71606,45.345275199999996,-121.70957159999999,2197.3855210097586,0.980475604702452,2
850.23706,45.345275,-121.709571,1594.7716019543523,0.7977687473091416,0
855.611,45.3452755,-121.7095719,1264.479505031459,0.7883854142602668,3
861.27106,45.345275,-121.7095708,1477.0942193047638,0.9225695372126714,1
866.86005,45.3452744,-121.7095719,1730.6299698263997,0.9589576940467467,2
872.379,45.3452741,-121.7095712,2332.3247795676557,0.9863618467657969,0
878.04205,45.3452748,-121.70957209999999,1052.3443767624256,0.8790375257459672,3
883.75604,45.345273899999995,-121.70957089999999,1327.246351450378,0.9670419007571576,1
889.38403,45.345273299999995,-121.709572,2994.1228289207493,0.9806576785903857,2
895.1221,45.3452731,-121.70957109999999,1783.0176182340867,0.9331435224062047,0
900.598,45.3452736,-121.7095722,1360.548860587111,0.9751965012608039,3
906.44006,45.345273,-121.7095712,1752.4454838025265,0.9567582444873126,1
912.09,45.3452723,-121.70957209999999,2240.469774667565,0.9427197240579981,2
917.72705,45.345272099999995,-121.7095713,971.3057269139629,0.7323759352894685,0
923.54706,45.345272699999995,-121.7095724,1524.211003706795,0.9447132494201318,3
929.52905,45.3452719,-121.7095714,1268.7638143778488,0.9021557276265774,1
935.25507,45.3452713,-121.7095724,1879.456525268678,0.9441881406400698,2
940.95905,45.3452711,-121.7095712,1244.871483082957,0.5468468865875447,0
946.853,45.3452716,-121.70957229999999,1915.0800075928448,0.9345569870967586,3
952.67004,45.345271,-121.7095713,2411.8494354367654,0.9271051391204782,1
958.30707,45.345270299999996,-121.7095724,1930.58356957472,0.9789386327834617,2
963.981,45.3452701,-121.7095714,1344.126920795256,0.733603559194898,0
969.934,45.3452707,-121.7095724,1448.7457019130113,0.941622272983707,3
975.81006,45.34527,-121.7095713,1819.7765389233964,0.893036638978101,1
981.43805,45.3452694,-121.7095722,2661.0741158458964,0.9539104946920808,2
987.02203,45.3452692,-121.7095713,1419.7650583578966,0.6747194920493013,0
993.051,45.345269699999996,-121.70957229999999,1694.2796896146397,0.9396534390784161,3
998.75806,45.345269099999996,-121.70957109999999,1827.1772080167027,0.8970984022305162,1
1004.379,45.345268499999996,-121.70957209999999,1989.1831781740957,0.9619777030585104,2
1010.05505,45.3452683,-121.70957109999999,1896.3290257032377,0.9654787092815116,0
1015.7781,45.3452688,-121.7095722,1632.4206019371143,0.93616495579936,3
